autocorrelation_strength,baseline,baseline_mae,baseline_mase,baseline_mode,changepoint_density,coefficient_of_variation,context_length,dataset,domain,empirical_coverage_90,failure_delta_005,feature_source,flatness_score,forecast_variance_ratio,horizon,horizon_context_ratio,kurtosis_excess,mae,mase,missingness,origin,regime,relative_error_ratio,rmse,run_id,seasonality_strength,series_id,spectral_entropy,spike_frequency,spike_recall,trend_strength,window_index,zero_ratio
0.7483069088231203,auto_arima,0.9113254750826209,2.7640786567585884,auto_arima,0.18110236220472442,0.005762558203549511,128,bizitobs_application/10S/short,Web/CloudOps,0.5166666666666667,0,computed_from_history_sidecar,0.9552513304906723,0.0014712029585422224,60,0.46875,-0.5275205866074058,0.5018943150838217,1.5222611484068205,0.0,8714,intermittent_bursty,0.5507300397125068,0.5454204245410738,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim0,0.6417797316277363,0.007874015748031496,0.0,0.06307380933461482,13,0.0
0.8026394424400933,auto_arima,5.157969451878121,17.550412393898675,auto_arima,0.1968503937007874,0.006071472254523056,128,bizitobs_application/10S/short,Web/CloudOps,0.6166666666666667,0,computed_from_history_sidecar,0.9870595220961821,4.441779510631539e-05,60,0.46875,-0.5483202974973982,5.171449979146321,17.59628098909905,0.0,8774,intermittent_bursty,1.0026135337545066,9.843264480873431,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim0,0.6637040913173405,0.015748031496062992,0.0,0.2101321498252643,14,0.0
0.9804106491608571,auto_arima,3307.6036133426637,2.5071010088650456,auto_arima,0.03937007874015748,0.031978489415487234,128,bizitobs_application/10S/short,Web/CloudOps,0.9,0,computed_from_history_sidecar,0.8736795472803517,0.009023173996811183,60,0.46875,11.280843214479257,536.8783854166667,0.4069436664920335,0.0,7934,intermittent_bursty,0.16231642245489547,644.2036292456195,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.6698234695125382,0.015748031496062992,0.0,0.13815704070566337,0,0.0
0.6901604643641304,auto_arima,258.6939684073581,0.4858907814523345,auto_arima,0.07086614173228346,0.00830489412599288,128,bizitobs_application/10S/short,Web/CloudOps,0.9666666666666667,1,computed_from_history_sidecar,0.9266720545977016,0.005254386852505465,60,0.46875,0.47938488388314404,310.91888020833335,0.5839819869121265,0.0,7994,intermittent_bursty,1.2018791242891944,372.64609460661404,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.7811352595167997,0.007874015748031496,0.0,0.26634982904324145,1,0.0
0.7904443679166362,auto_arima,2704.8746442537795,3.6744406538397576,auto_arima,0.11023622047244094,0.008931087186256325,128,bizitobs_application/10S/short,Web/CloudOps,0.5333333333333333,0,computed_from_history_sidecar,0.9717476291664681,0.00032801468595125273,60,0.46875,-0.6517049143220177,2794.5623697916667,3.796277067060213,0.0,8054,intermittent_bursty,1.033157812221878,4914.487942700808,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.5137241790771605,0.007874015748031496,0.0,0.1212040217970104,2,0.0
0.9860917956433821,auto_arima,6974.640522830572,2.477786310883276,auto_arima,0.15748031496062992,0.06169091276446435,128,bizitobs_application/10S/short,Web/CloudOps,0.4,1,computed_from_history_sidecar,0.5792958955436527,0.04815570390147808,60,0.46875,6.019540924688407,7430.227213541667,2.639636439498426,0.0,8114,intermittent_bursty,1.065320454756025,8362.090521714086,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.5310608191883244,0.031496062992125984,0.0,0.2514649956556285,3,0.0
0.9949454429125236,auto_arima,6265.358027310788,0.4357596062791267,auto_arima,0.49606299212598426,0.1871738494834027,128,bizitobs_application/10S/short,Web/CloudOps,0.9833333333333333,0,computed_from_history_sidecar,0.3290098338419837,0.23677720256737783,60,0.46875,-1.639316415748666,694.2706380208333,0.04828696118503706,0.0,8174,intermittent_bursty,0.11081100792556423,865.8553513876446,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.05269223317979965,0.03937007874015748,0.6666666666666666,0.5428725396861367,4,0.0
0.9968884446642117,auto_arima,1049.5117955664198,0.06825949343822181,auto_arima,0.3779527559055118,0.20065299510953394,128,bizitobs_application/10S/short,Web/CloudOps,1.0,0,computed_from_history_sidecar,0.717011524751684,0.045228896638560556,60,0.46875,-1.7018073965229048,389.598828125,0.025339227976551425,0.0,8234,intermittent_bursty,0.37121910374979045,491.38203520912873,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.11921793623515321,0.031496062992125984,0.0,0.7763672413513225,5,0.0
0.9881052598904486,auto_arima,1917.0069222032303,0.7038230282585342,auto_arima,0.18110236220472442,0.04378527966977985,128,bizitobs_application/10S/short,Web/CloudOps,0.95,0,computed_from_history_sidecar,0.8914824015838263,0.007285102498927395,60,0.46875,6.3499852164556625,393.2453125,0.14437877270371247,0.0,8294,intermittent_bursty,0.2051350508677559,478.59757651451264,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.6304128582770466,0.023622047244094488,0.0,0.6225569391324027,6,0.0
0.945441298786105,auto_arima,755.5594652080684,0.6320806509786504,auto_arima,0.12598425196850394,0.014805672718455539,128,bizitobs_application/10S/short,Web/CloudOps,1.0,0,computed_from_history_sidecar,0.940994268201913,0.0018802304632559298,60,0.46875,-0.8420403793888434,357.06634114583335,0.29871206138866996,0.0,8354,intermittent_bursty,0.4725853590458334,428.4780000897634,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.46862695823406,0.015748031496062992,0.0,0.8219748446836402,7,0.0
0.8441128564502647,auto_arima,4373.947801718349,6.292518046773591,auto_arima,0.11811023622047244,0.00907715119163673,128,bizitobs_application/10S/short,Web/CloudOps,0.6166666666666667,0,computed_from_history_sidecar,0.9710029191059416,0.0004762994595853414,60,0.46875,-0.5756480477459407,2740.80859375,3.9430254590940765,0.0,8414,intermittent_bursty,0.6266212396666566,4862.81160051474,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.6054899346274432,0.031496062992125984,0.0,0.2502753039413441,8,0.0
0.9825282334498655,auto_arima,8925.014221117211,3.611731813634996,auto_arima,0.25984251968503935,0.05634119185137961,128,bizitobs_application/10S/short,Web/CloudOps,0.5,0,computed_from_history_sidecar,0.6135910407597769,0.030587053900996124,60,0.46875,6.276210660541306,7739.033138020834,3.1317946950975775,0.0,8474,intermittent_bursty,0.8671171772152177,8506.867615647736,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.5729177538140433,0.023622047244094488,0.0,0.3519075267871221,9,0.0
0.9946119383586247,auto_arima,6705.527816752101,0.4782840145455777,auto_arima,0.49606299212598426,0.16570211923378367,128,bizitobs_application/10S/short,Web/CloudOps,0.9,0,computed_from_history_sidecar,0.2619806023681297,0.05758786505908841,60,0.46875,-1.648002016928789,878.8452473958333,0.06268524187442352,0.0,8534,intermittent_bursty,0.13106279944141846,1077.9064393432723,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.05826489248463015,0.03937007874015748,0.0,0.5338184299001754,10,0.0
0.9959947101712139,auto_arima,556.3775248949426,0.03834321467264081,auto_arima,0.3228346456692913,0.17349859112401259,128,bizitobs_application/10S/short,Web/CloudOps,0.9833333333333333,0,computed_from_history_sidecar,0.7162498827612096,0.044271113390002545,60,0.46875,-1.7001740356620645,568.80390625,0.03919958896272566,0.0,8594,intermittent_bursty,1.0223344416318807,675.0862447434379,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.09571054236403262,0.03937007874015748,0.0,0.7428738992003951,11,0.0
0.9670675453288239,auto_arima,1038.1909928371415,0.8017920420779973,auto_arima,0.4645669291338583,0.030561665580055263,128,bizitobs_application/10S/short,Web/CloudOps,0.7833333333333333,0,computed_from_history_sidecar,0.9467377216489684,0.0013225880252310527,60,0.46875,9.833650648207795,744.013671875,0.5745997079751044,0.0,8654,intermittent_bursty,0.7166443140117966,885.746590389243,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.6499980963994129,0.023622047244094488,0.3333333333333333,0.2315129438739436,12,0.0
0.8189265009401206,auto_arima,1898.3538005528521,2.5721926122343635,auto_arima,0.1968503937007874,0.00880957583294598,128,bizitobs_application/10S/short,Web/CloudOps,0.8833333333333333,0,computed_from_history_sidecar,0.9540805167694548,0.001185877652795163,60,0.46875,-0.7892489919924248,301.72578125,0.4088262289283859,0.0,8714,intermittent_bursty,0.15894075233085062,398.33129426974295,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.5971095441604842,0.015748031496062992,0.3333333333333333,0.07204283837326297,13,0.0
0.7732157379010722,auto_arima,2894.191421081635,4.570801882006429,auto_arima,0.2125984251968504,0.008720690093549848,128,bizitobs_application/10S/short,Web/CloudOps,0.6166666666666667,0,computed_from_history_sidecar,0.9780577142637006,0.00016793798435407576,60,0.46875,-0.6964629229879211,2558.68671875,4.040938683024821,0.0,8774,intermittent_bursty,0.8840765334705302,4655.776759804788,timesfm_2_5_bizitobs_m30_bizitobs_application_short_auto_arima_oral_sidecar_rerun_1783619229,0.0,Robot-Shop_dim1,0.6741777150782259,0.007874015748031496,0.0,0.3223651373729167,14,0.0
